id,value,nearTokenId,createdAt
140103,12000,btc.omft.near,2025-09-02 9:31:02
140111,18000,btc.omft.near,2025-09-02 9:33:20
140112,7897609,btc.omft.near,2025-09-02 9:33:20
140148,20000000,btc.omft.near,2025-09-02 9:45:06
140149,1000000,btc.omft.near,2025-09-02 9:45:06
140150,100000,btc.omft.near,2025-09-02 9:45:06
140177,3369333,btc.omft.near,2025-09-02 9:56:59
140178,2900000,btc.omft.near,2025-09-02 9:56:59
140192,19814,btc.omft.near,2025-09-02 9:59:55
140193,87619,btc.omft.near,2025-09-02 9:59:56
140194,18000,btc.omft.near,2025-09-02 9:59:56
140242,132000,btc.omft.near,2025-09-02 10:19:46
140243,187000,btc.omft.near,2025-09-02 10:19:46
140244,30000,btc.omft.near,2025-09-02 10:19:46
140245,1155551,btc.omft.near,2025-09-02 10:19:46
140246,15000,btc.omft.near,2025-09-02 10:19:46
140247,16000,btc.omft.near,2025-09-02 10:19:46
140324,83000,btc.omft.near,2025-09-02 10:43:43
140325,22000,btc.omft.near,2025-09-02 10:43:43
140326,10000,btc.omft.near,2025-09-02 10:43:43
140327,13000,btc.omft.near,2025-09-02 10:43:43
140328,12500,btc.omft.near,2025-09-02 10:43:43
140329,1000000,btc.omft.near,2025-09-02 10:43:43
140330,99700,btc.omft.near,2025-09-02 10:43:43
140331,11000000,btc.omft.near,2025-09-02 10:43:43
140332,2000000,btc.omft.near,2025-09-02 10:43:43
140333,23000,btc.omft.near,2025-09-02 10:43:43
140334,20383,btc.omft.near,2025-09-02 10:43:43
140335,460000,btc.omft.near,2025-09-02 10:43:43
140414,1090000,btc.omft.near,2025-09-02 11:08:16
140415,91000,btc.omft.near,2025-09-02 11:08:16
140416,15000,btc.omft.near,2025-09-02 11:08:16
140417,4530000,btc.omft.near,2025-09-02 11:08:16
140418,27500,btc.omft.near,2025-09-02 11:08:16
140419,126424,btc.omft.near,2025-09-02 11:08:16
140444,2660000,btc.omft.near,2025-09-02 11:17:41
140445,91000,btc.omft.near,2025-09-02 11:17:41
140446,410000,btc.omft.near,2025-09-02 11:17:42
140520,40000,btc.omft.near,2025-09-02 11:43:18
140521,183567,btc.omft.near,2025-09-02 11:43:18
140522,350000,btc.omft.near,2025-09-02 11:43:18
140523,10000,btc.omft.near,2025-09-02 11:43:18
140524,253788,btc.omft.near,2025-09-02 11:43:18
140525,187500,btc.omft.near,2025-09-02 11:43:18
140526,124664,btc.omft.near,2025-09-02 11:43:18
140527,12735,btc.omft.near,2025-09-02 11:43:18
140528,28113,btc.omft.near,2025-09-02 11:43:18
140529,32832,btc.omft.near,2025-09-02 11:43:18
140547,11693,btc.omft.near,2025-09-02 11:48:39
140548,900000,btc.omft.near,2025-09-02 11:48:39
140549,513000,btc.omft.near,2025-09-02 11:48:39
140601,28000,btc.omft.near,2025-09-02 12:01:16
140602,23918,btc.omft.near,2025-09-02 12:01:17
140603,500000,btc.omft.near,2025-09-02 12:01:17
140646,2310000,btc.omft.near,2025-09-02 12:16:42
140647,2000000,btc.omft.near,2025-09-02 12:16:42
140648,1847000,btc.omft.near,2025-09-02 12:16:42
140649,200000,btc.omft.near,2025-09-02 12:16:42
140650,1000000,btc.omft.near,2025-09-02 12:16:42
140660,19000,btc.omft.near,2025-09-02 12:18:32
140661,5289874,btc.omft.near,2025-09-02 12:18:32
140714,18209789,btc.omft.near,2025-09-02 12:34:45
140715,7000000,btc.omft.near,2025-09-02 12:34:45
140716,102743,btc.omft.near,2025-09-02 12:34:45
140717,15000,btc.omft.near,2025-09-02 12:34:45
140718,2700000,btc.omft.near,2025-09-02 12:34:45
140783,478548,btc.omft.near,2025-09-02 12:52:15
140784,50000,btc.omft.near,2025-09-02 12:52:15
140785,13344,btc.omft.near,2025-09-02 12:52:15
140786,9000000,btc.omft.near,2025-09-02 12:52:15
140787,42236,btc.omft.near,2025-09-02 12:52:15
140846,15000,btc.omft.near,2025-09-02 13:07:49
140847,2400000,btc.omft.near,2025-09-02 13:07:49
140848,10000,btc.omft.near,2025-09-02 13:07:49
140849,1980000,btc.omft.near,2025-09-02 13:07:49
140850,70000,btc.omft.near,2025-09-02 13:07:49
140851,3000000,btc.omft.near,2025-09-02 13:07:49
140852,260000,btc.omft.near,2025-09-02 13:07:49
140853,10000,btc.omft.near,2025-09-02 13:07:49
140854,12000,btc.omft.near,2025-09-02 13:07:49
140855,80000,btc.omft.near,2025-09-02 13:07:49
140872,20000,btc.omft.near,2025-09-02 13:13:02
140873,1564716,btc.omft.near,2025-09-02 13:13:02
140914,100000,btc.omft.near,2025-09-02 13:30:20
140915,35000,btc.omft.near,2025-09-02 13:30:20
140916,30000,btc.omft.near,2025-09-02 13:30:20
140917,82000,btc.omft.near,2025-09-02 13:30:20
140918,230000,btc.omft.near,2025-09-02 13:30:20
140919,150000,btc.omft.near,2025-09-02 13:30:20
140920,13814,btc.omft.near,2025-09-02 13:30:20
140921,8683000,btc.omft.near,2025-09-02 13:30:20
140922,1258000,btc.omft.near,2025-09-02 13:30:20
140923,46000,btc.omft.near,2025-09-02 13:30:20
140934,383670,btc.omft.near,2025-09-02 13:33:06
141043,55659,btc.omft.near,2025-09-02 14:02:40
141044,910000,btc.omft.near,2025-09-02 14:02:40
141045,1917152,btc.omft.near,2025-09-02 14:02:40
141046,10000,btc.omft.near,2025-09-02 14:02:40
141047,2282096,btc.omft.near,2025-09-02 14:02:40
141048,81133,btc.omft.near,2025-09-02 14:02:40
141049,90000,btc.omft.near,2025-09-02 14:02:40
141050,121839,btc.omft.near,2025-09-02 14:02:40
141051,10000,btc.omft.near,2025-09-02 14:02:40
141052,1896000,btc.omft.near,2025-09-02 14:02:40
141053,100000,btc.omft.near,2025-09-02 14:02:40
141054,250000,btc.omft.near,2025-09-02 14:02:40
141055,20000,btc.omft.near,2025-09-02 14:02:40
141056,200000,btc.omft.near,2025-09-02 14:02:40
141057,1500000,btc.omft.near,2025-09-02 14:02:40
141058,30000,btc.omft.near,2025-09-02 14:02:40
141059,95248,btc.omft.near,2025-09-02 14:02:40
141060,60829,btc.omft.near,2025-09-02 14:02:40
141101,51148,btc.omft.near,2025-09-02 14:14:51
141102,300000,btc.omft.near,2025-09-02 14:14:51
141103,718045,btc.omft.near,2025-09-02 14:14:51
141104,170000,btc.omft.near,2025-09-02 14:14:51
141105,31492,btc.omft.near,2025-09-02 14:14:51
141106,540000,btc.omft.near,2025-09-02 14:14:51
141107,557586,btc.omft.near,2025-09-02 14:14:51
141142,10000,btc.omft.near,2025-09-02 14:24:46
141143,40379,btc.omft.near,2025-09-02 14:24:46
141144,450660,btc.omft.near,2025-09-02 14:24:47
141145,25673,btc.omft.near,2025-09-02 14:24:47
141146,100000,btc.omft.near,2025-09-02 14:24:47
141147,2047349,btc.omft.near,2025-09-02 14:24:47
141148,10100,btc.omft.near,2025-09-02 14:24:47
141149,10000,btc.omft.near,2025-09-02 14:24:47
141160,12019,btc.omft.near,2025-09-02 14:27:59
141161,1105424,btc.omft.near,2025-09-02 14:27:59
141170,100000,btc.omft.near,2025-09-02 14:31:09
141171,55000,btc.omft.near,2025-09-02 14:31:09
141229,638317,btc.omft.near,2025-09-02 14:43:45
141230,23164767,btc.omft.near,2025-09-02 14:43:45
141231,2199846,btc.omft.near,2025-09-02 14:43:45
141232,10106,btc.omft.near,2025-09-02 14:43:45
141241,2853769,btc.omft.near,2025-09-02 14:47:19
141272,44835,btc.omft.near,2025-09-02 14:55:22
141273,11512424,btc.omft.near,2025-09-02 14:55:22
141274,9955532,btc.omft.near,2025-09-02 14:55:23
141275,84000,btc.omft.near,2025-09-02 14:55:23
141276,18100000,btc.omft.near,2025-09-02 14:55:23
141277,11625,btc.omft.near,2025-09-02 14:55:23
141278,3700000,btc.omft.near,2025-09-02 14:55:23
141306,190000,btc.omft.near,2025-09-02 15:03:52
141307,2400000,btc.omft.near,2025-09-02 15:03:52
141308,62687,btc.omft.near,2025-09-02 15:03:52
141309,6265870,btc.omft.near,2025-09-02 15:03:53
141310,23000,btc.omft.near,2025-09-02 15:03:53
141363,170200,btc.omft.near,2025-09-02 15:17:17
141364,121000,btc.omft.near,2025-09-02 15:17:17
141358,10242,btc.omft.near,2025-09-02 15:17:17
141359,30000,btc.omft.near,2025-09-02 15:17:17
141360,4380534,btc.omft.near,2025-09-02 15:17:17
141361,55000,btc.omft.near,2025-09-02 15:17:17
141362,50000,btc.omft.near,2025-09-02 15:17:17
141484,21749,btc.omft.near,2025-09-02 15:49:53
141485,11000,btc.omft.near,2025-09-02 15:49:53
141486,1000000,btc.omft.near,2025-09-02 15:49:54
141487,192900,btc.omft.near,2025-09-02 15:49:54
141488,18354,btc.omft.near,2025-09-02 15:49:54
141489,10000,btc.omft.near,2025-09-02 15:49:54
141490,456900,btc.omft.near,2025-09-02 15:49:54
141491,620000,btc.omft.near,2025-09-02 15:49:54
141492,282000,btc.omft.near,2025-09-02 15:49:54
141493,2000000,btc.omft.near,2025-09-02 15:49:54
141494,62947,btc.omft.near,2025-09-02 15:49:54
141495,50000,btc.omft.near,2025-09-02 15:49:54
141496,1000000,btc.omft.near,2025-09-02 15:49:54
141497,20000,btc.omft.near,2025-09-02 15:49:54
141498,50000,btc.omft.near,2025-09-02 15:49:55
141499,5500000,btc.omft.near,2025-09-02 15:49:55
141500,28429,btc.omft.near,2025-09-02 15:49:56
141552,100000,btc.omft.near,2025-09-02 16:05:52
141553,5000000,btc.omft.near,2025-09-02 16:05:52
141554,175000,btc.omft.near,2025-09-02 16:05:52
141555,20000,btc.omft.near,2025-09-02 16:05:52
141576,12500000,btc.omft.near,2025-09-02 16:11:22
141656,100000,btc.omft.near,2025-09-02 16:36:20
141657,20000,btc.omft.near,2025-09-02 16:36:20
141658,30000,btc.omft.near,2025-09-02 16:36:20
141659,67000,btc.omft.near,2025-09-02 16:36:20
141660,111100,btc.omft.near,2025-09-02 16:36:20
141661,50000,btc.omft.near,2025-09-02 16:36:20
141662,20331,btc.omft.near,2025-09-02 16:36:20
141663,10000,btc.omft.near,2025-09-02 16:36:20
141664,1400000,btc.omft.near,2025-09-02 16:36:20
141665,4124545,btc.omft.near,2025-09-02 16:36:20
141666,79167,btc.omft.near,2025-09-02 16:36:20
141667,430000,btc.omft.near,2025-09-02 16:36:20
141668,1206469,btc.omft.near,2025-09-02 16:36:21
141669,29000,btc.omft.near,2025-09-02 16:36:21
141670,264314,btc.omft.near,2025-09-02 16:36:22
141678,100000000,btc.omft.near,2025-09-02 16:38:50
141679,40000,btc.omft.near,2025-09-02 16:38:50
141701,8600000,btc.omft.near,2025-09-02 16:45:23
141702,3300000,btc.omft.near,2025-09-02 16:45:23
141703,32000,btc.omft.near,2025-09-02 16:45:24
141734,180000,btc.omft.near,2025-09-02 16:53:55
141735,171554,btc.omft.near,2025-09-02 16:53:55
141736,300000,btc.omft.near,2025-09-02 16:53:56
141770,4639216,btc.omft.near,2025-09-02 17:05:20
141771,10600000,btc.omft.near,2025-09-02 17:05:20
141772,560000,btc.omft.near,2025-09-02 17:05:21
141773,37000,btc.omft.near,2025-09-02 17:05:21
141774,1590000,btc.omft.near,2025-09-02 17:05:21
141775,5000000,btc.omft.near,2025-09-02 17:05:22
141776,12000,btc.omft.near,2025-09-02 17:05:22
141821,15541,btc.omft.near,2025-09-02 17:19:49
141822,58000,btc.omft.near,2025-09-02 17:19:49
141823,100000,btc.omft.near,2025-09-02 17:19:50
141824,11809,btc.omft.near,2025-09-02 17:19:50
141998,19000,btc.omft.near,2025-09-02 18:12:58
141999,80000,btc.omft.near,2025-09-02 18:12:58
142000,50000,btc.omft.near,2025-09-02 18:12:58
142001,38250,btc.omft.near,2025-09-02 18:12:58
142002,59528,btc.omft.near,2025-09-02 18:12:58
142003,91000,btc.omft.near,2025-09-02 18:12:58
142004,100000,btc.omft.near,2025-09-02 18:12:58
142005,10000,btc.omft.near,2025-09-02 18:12:58
142006,10300000,btc.omft.near,2025-09-02 18:12:58
142007,18654,btc.omft.near,2025-09-02 18:12:58
142008,10440,btc.omft.near,2025-09-02 18:12:58
142009,61096,btc.omft.near,2025-09-02 18:12:58
142010,560000,btc.omft.near,2025-09-02 18:12:58
142011,192905,btc.omft.near,2025-09-02 18:12:58
142012,40000,btc.omft.near,2025-09-02 18:12:59
142013,14000,btc.omft.near,2025-09-02 18:12:59
142014,180000,btc.omft.near,2025-09-02 18:12:59
142015,1579500,btc.omft.near,2025-09-02 18:12:59
142017,41000,btc.omft.near,2025-09-02 18:13:00
142026,903288,btc.omft.near,2025-09-02 18:16:22
142053,871454,btc.omft.near,2025-09-02 18:24:11
142054,446000,btc.omft.near,2025-09-02 18:24:12
142055,10000,btc.omft.near,2025-09-02 18:24:12
142057,350868,btc.omft.near,2025-09-02 18:24:14
142058,71744,btc.omft.near,2025-09-02 18:24:14
142111,17481,btc.omft.near,2025-09-02 18:38:59
142112,35872,btc.omft.near,2025-09-02 18:39:00
142113,47003,btc.omft.near,2025-09-02 18:39:00
142114,50000,btc.omft.near,2025-09-02 18:39:00
142115,6000000,btc.omft.near,2025-09-02 18:39:00
142116,17000,btc.omft.near,2025-09-02 18:39:00
142117,2000000,btc.omft.near,2025-09-02 18:39:02
142118,100000,btc.omft.near,2025-09-02 18:39:02
142119,249541,btc.omft.near,2025-09-02 18:39:02
142160,1073175,btc.omft.near,2025-09-02 18:54:42
142161,30000,btc.omft.near,2025-09-02 18:54:42
142162,25000000,btc.omft.near,2025-09-02 18:54:42
142163,33212,btc.omft.near,2025-09-02 18:54:42
142164,2900000,btc.omft.near,2025-09-02 18:54:42
142165,2154547,btc.omft.near,2025-09-02 18:54:42
142166,600000,btc.omft.near,2025-09-02 18:54:42
142167,193755,btc.omft.near,2025-09-02 18:54:43
142168,30000,btc.omft.near,2025-09-02 18:54:44
142176,2954210,btc.omft.near,2025-09-02 18:55:59
142223,100000,btc.omft.near,2025-09-02 19:08:08
142253,860000,btc.omft.near,2025-09-02 19:20:14
142254,23000,btc.omft.near,2025-09-02 19:20:15
142255,870000,btc.omft.near,2025-09-02 19:20:15
142256,10000,btc.omft.near,2025-09-02 19:20:15
142257,127000,btc.omft.near,2025-09-02 19:20:15
142258,1868000,btc.omft.near,2025-09-02 19:20:15
142344,137000,btc.omft.near,2025-09-02 19:45:51
142345,257326,btc.omft.near,2025-09-02 19:45:51
142346,12000,btc.omft.near,2025-09-02 19:45:51
142347,130000,btc.omft.near,2025-09-02 19:45:51
142348,73000,btc.omft.near,2025-09-02 19:45:51
142349,206000,btc.omft.near,2025-09-02 19:45:51
142350,495450,btc.omft.near,2025-09-02 19:45:51
142351,4560000,btc.omft.near,2025-09-02 19:45:51
142352,15506,btc.omft.near,2025-09-02 19:45:51
142353,58922,btc.omft.near,2025-09-02 19:45:51
142354,100000,btc.omft.near,2025-09-02 19:45:52
142367,10000,btc.omft.near,2025-09-02 19:51:14
142368,45225,btc.omft.near,2025-09-02 19:51:15
142369,10000000,btc.omft.near,2025-09-02 19:51:15
142407,20000,btc.omft.near,2025-09-02 20:03:33
142408,100000,btc.omft.near,2025-09-02 20:03:33
142409,200000,btc.omft.near,2025-09-02 20:03:33
142410,95563,btc.omft.near,2025-09-02 20:03:34
142411,4290000,btc.omft.near,2025-09-02 20:03:34
142412,111537,btc.omft.near,2025-09-02 20:03:34
142413,75713,btc.omft.near,2025-09-02 20:03:34
142414,5000000,btc.omft.near,2025-09-02 20:03:34
142433,835998,btc.omft.near,2025-09-02 20:09:02
142515,17932,btc.omft.near,2025-09-02 20:41:20
142516,230000,btc.omft.near,2025-09-02 20:41:20
142517,10000,btc.omft.near,2025-09-02 20:41:20
142518,950000,btc.omft.near,2025-09-02 20:41:20
142519,3200000,btc.omft.near,2025-09-02 20:41:20
142520,14323,btc.omft.near,2025-09-02 20:41:20
142521,450000,btc.omft.near,2025-09-02 20:41:20
142522,596995,btc.omft.near,2025-09-02 20:41:21
142523,36380000,btc.omft.near,2025-09-02 20:41:21
142524,2200000,btc.omft.near,2025-09-02 20:41:21
142525,19735824,btc.omft.near,2025-09-02 20:41:21
142526,49825,btc.omft.near,2025-09-02 20:41:21
142527,176500,btc.omft.near,2025-09-02 20:41:21
142528,23900000,btc.omft.near,2025-09-02 20:41:21
142529,200000,btc.omft.near,2025-09-02 20:41:21
142530,10000,btc.omft.near,2025-09-02 20:41:21
142551,387594,btc.omft.near,2025-09-02 20:52:14
142552,38000,btc.omft.near,2025-09-02 20:52:14
142553,15000,btc.omft.near,2025-09-02 20:52:14
142554,2380000,btc.omft.near,2025-09-02 20:52:14
142555,12284,btc.omft.near,2025-09-02 20:52:14
142556,11991,btc.omft.near,2025-09-02 20:52:14
142557,56965,btc.omft.near,2025-09-02 20:52:15
142558,840923,btc.omft.near,2025-09-02 20:52:15
142559,30000,btc.omft.near,2025-09-02 20:52:15
142600,224441,btc.omft.near,2025-09-02 21:06:42
142601,70000,btc.omft.near,2025-09-02 21:06:42
142602,29743,btc.omft.near,2025-09-02 21:06:42
142688,410000,btc.omft.near,2025-09-02 21:37:19
142689,10000,btc.omft.near,2025-09-02 21:37:19
142690,26990,btc.omft.near,2025-09-02 21:37:19
142691,45000,btc.omft.near,2025-09-02 21:37:19
142692,11146,btc.omft.near,2025-09-02 21:37:19
142693,12000,btc.omft.near,2025-09-02 21:37:19
142694,34352,btc.omft.near,2025-09-02 21:37:19
142695,3680000,btc.omft.near,2025-09-02 21:37:19
142696,199799,btc.omft.near,2025-09-02 21:37:19
142697,7099298,btc.omft.near,2025-09-02 21:37:19
142698,40253,btc.omft.near,2025-09-02 21:37:20
142699,51000,btc.omft.near,2025-09-02 21:37:20
142706,12750,btc.omft.near,2025-09-02 21:40:06
142707,75267,btc.omft.near,2025-09-02 21:40:06
142708,100000,btc.omft.near,2025-09-02 21:40:07
142718,661503,btc.omft.near,2025-09-02 21:43:02
142719,1068833,btc.omft.near,2025-09-02 21:43:02
142724,6000000,btc.omft.near,2025-09-02 21:43:55
142783,1086161,btc.omft.near,2025-09-02 22:09:19
142784,10000,btc.omft.near,2025-09-02 22:09:19
142785,931637,btc.omft.near,2025-09-02 22:09:19
142786,93242,btc.omft.near,2025-09-02 22:09:19
142787,100000,btc.omft.near,2025-09-02 22:09:19
142788,58000,btc.omft.near,2025-09-02 22:09:19
142789,134000,btc.omft.near,2025-09-02 22:09:19
142790,21000,btc.omft.near,2025-09-02 22:09:19
142851,58410,btc.omft.near,2025-09-02 22:29:41
142852,50000,btc.omft.near,2025-09-02 22:29:41
142853,20000000,btc.omft.near,2025-09-02 22:29:41
142854,85326,btc.omft.near,2025-09-02 22:29:41
142855,593000,btc.omft.near,2025-09-02 22:29:41
142856,100000,btc.omft.near,2025-09-02 22:29:41
142857,41544,btc.omft.near,2025-09-02 22:29:41
142858,30000,btc.omft.near,2025-09-02 22:29:41
142881,30000,btc.omft.near,2025-09-02 22:34:42
142882,487230000,btc.omft.near,2025-09-02 22:34:42
142905,221748,btc.omft.near,2025-09-02 22:43:11
142906,13600,btc.omft.near,2025-09-02 22:43:11
142907,35828,btc.omft.near,2025-09-02 22:43:11
142908,90000,btc.omft.near,2025-09-02 22:43:11
142916,19500,btc.omft.near,2025-09-02 22:45:24
142954,10000,btc.omft.near,2025-09-02 22:57:38
142955,220000,btc.omft.near,2025-09-02 22:57:39
142956,33202,btc.omft.near,2025-09-02 22:57:39
142957,100000,btc.omft.near,2025-09-02 22:57:39
142958,17500,btc.omft.near,2025-09-02 22:57:39
142959,117000,btc.omft.near,2025-09-02 22:57:39
142960,1000000,btc.omft.near,2025-09-02 22:57:39
142961,84463,btc.omft.near,2025-09-02 22:57:39
142962,261914,btc.omft.near,2025-09-02 22:57:39
142963,98400,btc.omft.near,2025-09-02 22:57:39
143039,12500000,btc.omft.near,2025-09-02 23:24:39
143040,30000,btc.omft.near,2025-09-02 23:24:40
143041,2100000,btc.omft.near,2025-09-02 23:24:40
143042,11750000,btc.omft.near,2025-09-02 23:24:40
143043,14187,btc.omft.near,2025-09-02 23:24:40
143044,10000,btc.omft.near,2025-09-02 23:24:40
143045,15691,btc.omft.near,2025-09-02 23:24:40
143046,27000,btc.omft.near,2025-09-02 23:24:40
143047,10000,btc.omft.near,2025-09-02 23:24:40
143071,303378,btc.omft.near,2025-09-02 23:36:38
143072,819277,btc.omft.near,2025-09-02 23:36:38
143073,98250,btc.omft.near,2025-09-02 23:36:38
143074,12124585,btc.omft.near,2025-09-02 23:36:38
143094,4000000,btc.omft.near,2025-09-02 23:44:48
143095,17492694,btc.omft.near,2025-09-02 23:44:48
143096,30750,btc.omft.near,2025-09-02 23:44:48
143105,544000,btc.omft.near,2025-09-02 23:49:09
143162,67500,btc.omft.near,2025-09-03 0:29:41
143163,250000,btc.omft.near,2025-09-03 0:29:41
143164,89987,btc.omft.near,2025-09-03 0:29:41
143165,2474528,btc.omft.near,2025-09-03 0:29:41
143166,900000,btc.omft.near,2025-09-03 0:29:41
143179,10140000,btc.omft.near,2025-09-03 0:37:39
143181,21000,btc.omft.near,2025-09-03 0:40:27
143196,22503,btc.omft.near,2025-09-03 0:50:45
143213,35000,btc.omft.near,2025-09-03 1:18:39
143214,99502,btc.omft.near,2025-09-03 1:18:39
143215,2520000,btc.omft.near,2025-09-03 1:18:39
143216,50000,btc.omft.near,2025-09-03 1:18:39
143217,200000,btc.omft.near,2025-09-03 1:18:39
143218,30000,btc.omft.near,2025-09-03 1:18:39
143224,802932,btc.omft.near,2025-09-03 1:28:11
143233,16222750,btc.omft.near,2025-09-03 1:48:04
143235,902000,btc.omft.near,2025-09-03 1:53:08
143246,25878,btc.omft.near,2025-09-03 2:05:45
143247,49130,btc.omft.near,2025-09-03 2:05:45
143253,410000,btc.omft.near,2025-09-03 2:14:15
143269,20000,btc.omft.near,2025-09-03 2:35:18
143270,987808,btc.omft.near,2025-09-03 2:35:18
143275,44200,btc.omft.near,2025-09-03 2:44:32
143284,479779,btc.omft.near,2025-09-03 2:59:07
143315,10000,btc.omft.near,2025-09-03 3:24:53
143319,43000,btc.omft.near,2025-09-03 3:32:58
143320,11000,btc.omft.near,2025-09-03 3:32:58
143321,198000,btc.omft.near,2025-09-03 3:32:58
143322,46500,btc.omft.near,2025-09-03 3:32:58
143339,10000,btc.omft.near,2025-09-03 3:53:33
143340,11381,btc.omft.near,2025-09-03 3:53:33
143348,14000,btc.omft.near,2025-09-03 4:12:01
143349,20000,btc.omft.near,2025-09-03 4:12:02
143350,14568,btc.omft.near,2025-09-03 4:12:02
143369,29000,btc.omft.near,2025-09-03 4:46:36
